t,x,v
1.126799525052556237e+04,-5.339390297512147754e+02,-1.975484263585181699e+00
1.126844404947607472e+04,-5.348421678464989100e+02,-1.995434869254753441e+00
1.126889284842658708e+04,-5.356957549017713518e+02,-1.792234100104394878e+00
1.126934164737710125e+04,-5.364568096100072125e+02,-1.625031985765592824e+00
1.126979044632761361e+04,-5.371885963472511776e+02,-1.682571885340601536e+00
1.127023924527812596e+04,-5.380114272081854097e+02,-2.031827125802073031e+00
1.127068804422863832e+04,-5.390425311536174604e+02,-2.570437392328245974e+00
1.127113684317915249e+04,-5.402856114940507268e+02,-2.886262268807965992e+00
1.127158564212966485e+04,-5.415417723818834475e+02,-2.622170792309488796e+00
1.127203444108017720e+04,-5.425987712256556961e+02,-2.088545493575983958e+00
1.127248324003069138e+04,-5.434425492060122451e+02,-1.716150816636649923e+00
1.127293203898120373e+04,-5.441807127470084424e+02,-1.616021456171533144e+00
1.127338083793171609e+04,-5.449231950930529820e+02,-1.713790336185827767e+00
1.127382963688222844e+04,-5.457221361220429117e+02,-1.830014444430710707e+00
1.127427843583274262e+04,-5.465340381862197319e+02,-1.739138680958069338e+00
1.127472723478325497e+04,-5.472385540796249188e+02,-1.358557343843799670e+00
1.127517603373376733e+04,-5.477294735014387470e+02,-8.178659485819369523e-01
1.127562483268427968e+04,-5.479730928578990188e+02,-2.765863859480133247e-01
1.127607363163479386e+04,-5.479893927571290533e+02,1.884564142562432654e-01
1.127652243058530621e+04,-5.478192452486545108e+02,5.509738694592474229e-01
1.127697122953581857e+04,-5.475140666716462192e+02,7.843505913100741189e-01
1.127742002848633092e+04,-5.471404780483336481e+02,8.494126435921727225e-01
1.127786882743684509e+04,-5.467802706301423541e+02,7.250886028820152651e-01
1.127831762638735745e+04,-5.465132998680626315e+02,4.443537937402216587e-01
1.127876642533786980e+04,-5.463927028164468993e+02,8.860622885423372064e-02
1.127921522428838216e+04,-5.464305719768595964e+02,-2.461544651506351600e-01
1.127966402323889633e+04,-5.465975268688649749e+02,-4.739905126561967386e-01
1.128011282218940869e+04,-5.468308991695664645e+02,-5.353720182731439570e-01
1.128056162113992104e+04,-5.470504626611218555e+02,-4.137980358624237520e-01
1.128101042009043340e+04,-5.471791884702550988e+02,-1.385721899443348448e-01
1.128145921904094757e+04,-5.471607462219083118e+02,2.303237644863703193e-01
1.128190801799145993e+04,-5.469701598094098927e+02,6.139343951272870914e-01
1.128235681694197228e+04,-5.466215654027421351e+02,9.182521847433895434e-01
1.128280561589248646e+04,-5.461707562031543830e+02,1.058793932815273342e+00
1.128325441484299881e+04,-5.457000195582068045e+02,1.009295639122341326e+00
1.128370321379351117e+04,-5.452869200982005395e+02,8.125479157422744736e-01
1.128415201274402352e+04,-5.449835621586832985e+02,5.284151900639015853e-01
1.128460081169453770e+04,-5.448212194313739474e+02,1.854909443154447724e-01
1.128504961064505005e+04,-5.448268103962657278e+02,-2.229756346508124376e-01
1.128549840959556241e+04,-5.450338441083166572e+02,-7.137853143470851425e-01
1.128594720854607476e+04,-5.454773683907087616e+02,-1.266934349672493632e+00
1.128639600749658894e+04,-5.461626990941647364e+02,-1.760256590634128093e+00
1.128684480644710129e+04,-5.470168512986130054e+02,-1.988030154726825760e+00
1.128729360539761365e+04,-5.478971057902875827e+02,-1.892329692427769716e+00
1.128774240434812600e+04,-5.486978126182410733e+02,-1.679190271039175952e+00
1.128819120329864018e+04,-5.494230010198009495e+02,-1.585989547991872639e+00
1.128864000224915253e+04,-5.501573027875647313e+02,-1.729268775490878651e+00
1.128908880119966489e+04,-5.510105814191066429e+02,-2.102653977576168121e+00
1.128953760015017724e+04,-5.520495549012296124e+02,-2.498924867755307755e+00
1.128998639910069141e+04,-5.531940737345084926e+02,-2.508220878134388432e+00
1.129043519805120377e+04,-5.542220827450804563e+02,-2.010365158776596939e+00
1.129088399700171612e+04,-5.549732774366937065e+02,-1.337174502584656421e+00
1.129133279595222848e+04,-5.554346141722224957e+02,-7.381047988484462641e-01
1.129178159490274265e+04,-5.556520308548711000e+02,-2.454458236823333639e-01
1.129223039385325501e+04,-5.556640129312182808e+02,1.865587847048996162e-01
1.129267919280376736e+04,-5.554855238634692114e+02,6.119395606282566069e-01
1.129312799175427972e+04,-5.551090991518788087e+02,1.073687521672580969e+00
1.129357679070479389e+04,-5.545163401217744195e+02,1.567440804342562499e+00
1.129402558965530625e+04,-5.537162176086746967e+02,1.961567555062151635e+00
1.129447438860581860e+04,-5.528091517013056091e+02,2.003918261110797960e+00
1.129492318755633278e+04,-5.519857067727488129e+02,1.602680369501510604e+00
1.129537198650684513e+04,-5.514075495372643445e+02,9.529076360157303638e-01
1.129582078545735749e+04,-5.511377616198170699e+02,2.482751033116395722e-01
1.129626958440786984e+04,-5.511842404900933161e+02,-4.548007810136343032e-01
1.129671838335838402e+04,-5.515444596211827957e+02,-1.144822043280973700e+00
1.129716718230889637e+04,-5.521969718977077264e+02,-1.730089192831713696e+00
1.129761598125940873e+04,-5.530492654128565846e+02,-1.996497685159556168e+00
1.129806478020992108e+04,-5.539215239982069079e+02,-1.824227128349393157e+00
1.129851357916043526e+04,-5.546461604628478881e+02,-1.382167076596221955e+00
1.129896237811094761e+04,-5.551562046198806684e+02,-8.943517259124451613e-01
1.129941117706145997e+04,-5.554546579457698954e+02,-4.415818068410376496e-01
1.129985997601197232e+04,-5.555550357004727857e+02,-4.479320523069929560e-03
1.130030877496248650e+04,-5.554535066138065531e+02,4.672070099420158051e-01
1.130075757391299885e+04,-5.551229056718381116e+02,1.023121376846636066e+00
1.130120637286351121e+04,-5.545209088788086547e+02,1.669182335345378743e+00
1.130165517181402356e+04,-5.536321104685307546e+02,2.256722615404978427e+00
1.130210397076453773e+04,-5.525544700837477876e+02,2.456965412240458946e+00
1.130255276971505009e+04,-5.515017849957997669e+02,2.174532129277151782e+00
1.130300156866556244e+04,-5.506245467798571553e+02,1.741154020540413461e+00
1.130345036761607480e+04,-5.499173299284507266e+02,1.443938333550033981e+00
1.130389916656658897e+04,-5.492971301598406626e+02,1.353260635832194803e+00
1.130434796551710133e+04,-5.486766706762325612e+02,1.434407209291558738e+00
1.130479676446761368e+04,-5.479979757555470314e+02,1.590558790636956266e+00
1.130524556341812604e+04,-5.472626827225519719e+02,1.654966133460392230e+00
1.130569436236864021e+04,-5.465504880986844682e+02,1.471660981768683207e+00
1.130614316131915257e+04,-5.459789689558675718e+02,1.044551249065060361e+00
1.130659196026966492e+04,-5.456283263631979707e+02,5.132197464570014134e-01
1.130704075922017910e+04,-5.455145887342885089e+02,4.435069108789033154e-03
1.130748955817069145e+04,-5.456107003467060395e+02,-4.137792891502273251e-01
1.130793835712120381e+04,-5.458656481821968782e+02,-6.957603448207527741e-01
1.130838715607171616e+04,-5.462078977100078419e+02,-7.958155212080668672e-01
1.130883595502223034e+04,-5.465488909173693628e+02,-6.901519380904121981e-01
1.130928475397274269e+04,-5.468009729969458022e+02,-4.097936285581038618e-01
1.130973355292325505e+04,-5.469026616660580657e+02,-3.600640944994792925e-02
1.131018235187376740e+04,-5.468343024310150895e+02,3.311934208748615327e-01
1.131063115082428158e+04,-5.466207765143784627e+02,5.962349911464878138e-01
1.131107994977479393e+04,-5.463254000186459507e+02,6.873048698852198823e-01
1.131152874872530629e+04,-5.460337964763122045e+02,5.800744169324277832e-01
1.131197754767581864e+04,-5.458305184364909337e+02,3.012763205441276737e-01
1.131242634662633282e+04,-5.457810804709062040e+02,-9.570177823696388031e-02
1.131287514557684517e+04,-5.459246674455721404e+02,-5.470681082834430997e-01
1.131332394452735753e+04,-5.462676103027572481e+02,-9.670855788264036690e-01
1.131377274347786988e+04,-5.467712905094575717e+02,-1.244768310032808634e+00
1.131422154242838405e+04,-5.473512502941024422e+02,-1.301499308252996201e+00
1.131467034137889641e+04,-5.479098831310861897e+02,-1.162850198458200923e+00
1.131511914032940876e+04,-5.483805073343537515e+02,-9.261319666614228341e-01
1.131556793927992112e+04,-5.487382830211948885e+02,-6.679834928654956316e-01
1.131601673823043529e+04,-5.489801567570592624e+02,-4.089838976253502567e-01
1.131646553718094765e+04,-5.491024850152050476e+02,-1.300150610776915350e-01
1.131691433613146000e+04,-5.490882447754827353e+02,2.067399581521043861e-01
1.131736313508197418e+04,-5.489016804710819315e+02,6.450452180867420893e-01
1.131781193403248653e+04,-5.484892556761810738e+02,1.214728881662797466e+00
1.131826073298299889e+04,-5.477981138192591288e+02,1.865839768481450500e+00
1.131870953193351124e+04,-5.468369474620338906e+02,2.362649383350962751e+00
1.131915833088402542e+04,-5.457448655386136807e+02,2.425901476368029552e+00
1.131960712983453777e+04,-5.447071327063714534e+02,2.180774273475170943e+00
1.132005592878505013e+04,-5.437735158139472560e+02,2.020109872372363391e+00
1.132050472773556248e+04,-5.428479294017977281e+02,2.157669428517882793e+00
1.132095352668607666e+04,-5.418009230128018316e+02,2.522963793841198399e+00
1.132140232563658901e+04,-5.406074263235486796e+02,2.724477510645920919e+00
1.132185112458710137e+04,-5.394400526801405249e+02,2.387037852655579773e+00
1.132229992353761372e+04,-5.385158006905434149e+02,1.712897773666623547e+00
1.132274872248812790e+04,-5.378959755444717530e+02,1.071639998150946571e+00
1.132319752143864025e+04,-5.375310062186808864e+02,5.792358634447646315e-01
1.132364632038915261e+04,-5.373573110312875087e+02,2.118515867615713699e-01
1.132409511933966496e+04,-5.373287208634349099e+02,-7.412959586767539633e-02
1.132454391829017914e+04,-5.374170973759923982e+02,-3.148038132871792683e-01
1.132499271724069149e+04,-5.376091089964874072e+02,-5.408398824230674640e-01
1.132544151619120385e+04,-5.379044909402346093e+02,-7.794962231583072443e-01
1.132589031514171620e+04,-5.383131175250828164e+02,-1.045895969633879430e+00
1.132633911409223037e+04,-5.388442601083313548e+02,-1.316180259982866474e+00
1.132678791304274273e+04,-5.394810144613876446e+02,-1.494114080550573265e+00
1.132723671199325508e+04,-5.401501183606645782e+02,-1.439597179778493663e+00
1.132768551094376744e+04,-5.407296474095040821e+02,-1.099996018946611143e+00
1.132813430989428161e+04,-5.411092296360397995e+02,-5.728441167955268254e-01
1.132858310884479397e+04,-5.412374488851581873e+02,-1.400107661104307843e-03
1.132903190779530632e+04,-5.411202644274540035e+02,5.052497432166419555e-01
1.132948070674582050e+04,-5.408071179688155325e+02,8.568690942836710844e-01
1.132992950569633285e+04,-5.403870452547458854e+02,9.702001129657518153e-01
1.133037830464684521e+04,-5.399773007422222690e+02,8.124333414332245429e-01
1.133082710359735756e+04,-5.396910504852996837e+02,4.339718032426428396e-01
1.133127590254787174e+04,-5.396063269882469058e+02,-6.863911285647282534e-02
1.133172470149838409e+04,-5.397560518062165329e+02,-5.935169095929998528e-01
1.133217350044889645e+04,-5.401256033980408802e+02,-1.027822877953542990e+00
1.133262229939940880e+04,-5.406469906590300525e+02,-1.252879062025045620e+00
1.133307109834992298e+04,-5.412100919151799872e+02,-1.214306880428409618e+00
1.133351989730043533e+04,-5.417057301809109049e+02,-9.683635735959408297e-01
1.133396869625094769e+04,-5.420628767207593910e+02,-6.107713045950134978e-01
1.133441749520146004e+04,-5.422451089248612561e+02,-1.921070156831405640e-01
1.133486629415197422e+04,-5.422258779616488482e+02,2.901718776309364367e-01
1.133531509310248657e+04,-5.419723672704267301e+02,8.530687622484316446e-01
1.133576389205299893e+04,-5.414522733076239547e+02,1.464026615280305865e+00
1.133621269100351128e+04,-5.406745099566334147e+02,1.962507403547996354e+00
1.133666148995402546e+04,-5.397427218850795043e+02,2.122854939712488953e+00
1.133711028890453781e+04,-5.388195245264727191e+02,1.956688173401486264e+00
1.133755908785505017e+04,-5.379931965897359305e+02,1.741978726486150153e+00
1.133800788680556252e+04,-5.372274859666794100e+02,1.711773336236275034e+00
1.133845668575607669e+04,-5.364172538496428615e+02,1.940259589251674299e+00
1.133890548470658905e+04,-5.354605704676339428e+02,2.328643149500760234e+00
1.133935428365710140e+04,-5.343542233957984990e+02,2.533471392752765450e+00
1.133980308260761376e+04,-5.332661944881564295e+02,2.227751901917308430e+00
1.134025188155812793e+04,-5.324080551311432146e+02,1.569608657295400445e+00
1.134070068050864029e+04,-5.318596289792982361e+02,8.864806761828971648e-01
1.134114947945915264e+04,-5.315983588055122482e+02,2.924678882224487353e-01
1.134159827840966682e+04,-5.315876858760116193e+02,-2.392334063546432410e-01
1.134204707736017917e+04,-5.318122366316724765e+02,-7.644820904233218251e-01
1.134249587631069153e+04,-5.322779622784760249e+02,-1.313940944693270385e+00
1.134294467526120388e+04,-5.329863315744681813e+02,-1.821661556340676169e+00
1.134339347421171806e+04,-5.338736110999736866e+02,-2.065309057764878720e+00
1.134384227316223041e+04,-5.347696113063499297e+02,-1.850870556339011097e+00
1.134429107211274277e+04,-5.354828100143018901e+02,-1.291954781738130054e+00
1.134473987106325512e+04,-5.359140782852671236e+02,-6.254271062008694981e-01
1.134518867001376930e+04,-5.360439307250055663e+02,4.648298535053224656e-02
1.134563746896428165e+04,-5.358709921653513675e+02,7.271678292644716546e-01
1.134608626791479401e+04,-5.353903518879775447e+02,1.409261238975616282e+00
1.134653506686530636e+04,-5.346248410201151273e+02,1.959944483357216605e+00
1.134698386581582054e+04,-5.336890657504649198e+02,2.130542512149694367e+00
1.134743266476633289e+04,-5.327793880219510356e+02,1.866910573512496896e+00
1.134788146371684525e+04,-5.320404746364972652e+02,1.419077987028079635e+00
1.134833026266735760e+04,-5.314992205752541850e+02,1.007794849606595156e+00
1.134877906161787178e+04,-5.311213523769708900e+02,6.913585355151872225e-01
1.134922786056838413e+04,-5.308670570740799803e+02,4.523798477561756237e-01
1.134967665951889649e+04,-5.307076752169087968e+02,2.647592424471730266e-01
1.135012545846940884e+04,-5.306241273681624762e+02,1.128130838479595721e-01
1.135057425741992301e+04,-5.306018706114040242e+02,-8.542678442582298665e-03
1.135102305637043537e+04,-5.306270030385998098e+02,-9.776691930150967214e-02
1.135147185532094772e+04,-5.306841222505406677e+02,-1.501624665369180600e-01
1.135192065427146190e+04,-5.307553775462409931e+02,-1.596691641996975108e-01
1.135236945322197425e+04,-5.308199549899217118e+02,-1.190710525677266401e-01
1.135281825217248661e+04,-5.308533944329016094e+02,-1.912068758462715998e-02
1.135326705112299896e+04,-5.308263256422667382e+02,1.531836100818673441e-01
1.135371585007351314e+04,-5.307021981386877769e+02,4.173917567712652765e-01
1.135416464902402549e+04,-5.304336630821043173e+02,8.021847240897281850e-01
1.135461344797453785e+04,-5.299596105356783937e+02,1.336111427203155344e+00
1.135506224692505020e+04,-5.292160735314944304e+02,1.985083339045502937e+00
1.135551104587556438e+04,-5.281950457169000401e+02,2.511224847366689605e+00
1.135595984482607673e+04,-5.270363194620634886e+02,2.558865036439405216e+00
1.135640864377658909e+04,-5.259612229129189700e+02,2.199451741088040091e+00
1.135685744272710144e+04,-5.250586105715605072e+02,1.853487683108028250e+00
1.135730624167761562e+04,-5.242599465514141457e+02,1.750927855225645313e+00
1.135775504062812797e+04,-5.234511299223410106e+02,1.882753824361547146e+00
1.135820383957864033e+04,-5.225608565380764503e+02,2.070346484727861203e+00
1.135865263852915268e+04,-5.216294762660279503e+02,2.017975838854549231e+00
1.135910143747966686e+04,-5.208090983456672802e+02,1.580324409829728882e+00
1.135955023643017921e+04,-5.202447660837013927e+02,9.171701969433280199e-01
1.135999903538069157e+04,-5.199884706662281815e+02,2.315075713901814936e-01
1.136044783433120392e+04,-5.200274280854688413e+02,-3.920532969267373491e-01
1.136089663328171810e+04,-5.203262547525441732e+02,-9.196044371381060234e-01
1.136134543223223045e+04,-5.208279556718661070e+02,-1.278584943325720591e+00
1.136179423118274281e+04,-5.214309783730451500e+02,-1.352944734651542857e+00
1.136224303013325516e+04,-5.219915462193172289e+02,-1.093176035482297470e+00
1.136269182908376933e+04,-5.223750170152901546e+02,-5.861937305331441639e-01
1.136314062803428169e+04,-5.225011635143840749e+02,3.282801929843021105e-02
1.136358942698479404e+04,-5.223451152267467705e+02,6.546036588815927759e-01
1.136403822593530822e+04,-5.219298789723977734e+02,1.166041174011215320e+00
1.136448702488582057e+04,-5.213360698798089743e+02,1.428229022268657555e+00
1.136493582383633293e+04,-5.206973321901166400e+02,1.365992179553128238e+00
1.136538462278684528e+04,-5.201479907479268832e+02,1.051387221055992249e+00
1.136583342173735946e+04,-5.197719180124767036e+02,6.117036740053198862e-01
1.136628222068787181e+04,-5.196075401804996545e+02,1.120692488792012220e-01
1.136673101963838417e+04,-5.196803191091809140e+02,-4.480175922084351781e-01
1.136717981858889652e+04,-5.200202534939512589e+02,-1.076255784667922599e+00
1.136762861753941070e+04,-5.206468042761046036e+02,-1.701617737404210517e+00
1.136807741648992305e+04,-5.215151906248013347e+02,-2.109951464199264048e+00
1.136852621544043541e+04,-5.224789311869980111e+02,-2.119470264208168864e+00
1.136897501439094776e+04,-5.233788922824909378e+02,-1.875579134097507650e+00
1.136942381334146194e+04,-5.241707213120629376e+02,-1.680949552300352146e+00
1.136987261229197429e+04,-5.249212876874445328e+02,-1.705768392953534329e+00
1.137032141124248665e+04,-5.257373195623905531e+02,-1.962463976521122699e+00
1.137077021019299900e+04,-5.266943279338883031e+02,-2.287907235986775589e+00
1.137121900914351318e+04,-5.277476981511308622e+02,-2.329171305290825167e+00
1.137166780809402553e+04,-5.287102091532151462e+02,-1.888969276145710197e+00
1.137211660704453789e+04,-5.294038725176824300e+02,-1.184845275695672884e+00
1.137256540599505024e+04,-5.297729233025282838e+02,-4.678271642835644673e-01
1.137301420494556442e+04,-5.298319894503449632e+02,1.971097400849139147e-01
1.137346300389607677e+04,-5.296003478891019540e+02,8.319241134035156859e-01
1.137391180284658913e+04,-5.290904297282286279e+02,1.427674477494522476e+00
1.137436060179710330e+04,-5.283438224242349861e+02,1.852340970088938166e+00
1.137480940074761565e+04,-5.274866363059799141e+02,1.890748389992973344e+00
1.137525819969812801e+04,-5.267107867036334028e+02,1.510458711511218466e+00
1.137570699864864036e+04,-5.261630981998661127e+02,9.120135007273143524e-01
1.137615579759915454e+04,-5.258994333392581666e+02,2.600208847301382908e-01
1.137660459654966689e+04,-5.259321320227331853e+02,-4.095760177403683366e-01
1.137705339550017925e+04,-5.262708305080261653e+02,-1.101805184490986189e+00
1.137750219445069160e+04,-5.269147560933727164e+02,-1.745371054051588988e+00
1.137795099340120578e+04,-5.277971124647552870e+02,-2.119382952376297258e+00
1.137839979235171813e+04,-5.287481159182246984e+02,-2.046679144284058172e+00
1.137884859130223049e+04,-5.295899519788358702e+02,-1.682151774695822999e+00
1.137929739025274284e+04,-5.302571794718044202e+02,-1.305415202574201627e+00
1.137974618920325702e+04,-5.307800685393812046e+02,-1.047630553800295017e+00
1.138019498815376937e+04,-5.312174592685826156e+02,-9.222983524305330416e-01
1.138064378710428173e+04,-5.316250486607282255e+02,-9.115001411105623230e-01
1.138109258605479408e+04,-5.320497043812737274e+02,-9.944820619960922370e-01
1.138154138500530826e+04,-5.325268997569334033e+02,-1.137762354980729640e+00
1.138199018395582061e+04,-5.330699931234192945e+02,-1.273251114199704048e+00
1.138243898290633297e+04,-5.336536022097235445e+02,-1.301656716127617130e+00
1.138288778185684532e+04,-5.342116105726024671e+02,-1.154980792223484709e+00
1.138333658080735950e+04,-5.346678609693803992e+02,-8.606035277075422263e-01
1.138378537975787185e+04,-5.349758691883871506e+02,-5.106228256025470147e-01
1.138423417870838421e+04,-5.351301399995223846e+02,-1.854882867915306488e-01
1.138468297765889656e+04,-5.351521815216386813e+02,7.494605678898114132e-02
1.138513177660941074e+04,-5.350743535493718355e+02,2.589576788611909208e-01
1.138558057555992309e+04,-5.349311683240981665e+02,3.667493534226783924e-01
1.138602937451043545e+04,-5.347556998317003263e+02,4.043250963357554184e-01
1.138647817346094962e+04,-5.345768362113194598e+02,3.848017992759441563e-01
1.138692697241146197e+04,-5.344155966111417229e+02,3.301067524929228725e-01
1.138737577136197433e+04,-5.342816252978697094e+02,2.680661310667938890e-01
1.138782457031248668e+04,-5.341720781302205978e+02,2.251061382130633559e-01
1.138827336926300086e+04,-5.340740841896199527e+02,2.183202463500265034e-01
1.138872216821351321e+04,-5.339702254611661374e+02,2.503767384566918386e-01
1.138917096716402557e+04,-5.338453366882429236e+02,3.088483546680109715e-01
1.138961976611453792e+04,-5.336925697039004035e+02,3.700886270945004108e-01
1.139006856506505210e+04,-5.335168726750421229e+02,4.065692661790906715e-01
1.139051736401556445e+04,-5.333348850002668087e+02,3.949024219356139231e-01
1.139096616296607681e+04,-5.331718180052307616e+02,3.206389767434822402e-01
1.139141496191658916e+04,-5.330573500167674865e+02,1.779078034057234026e-01
1.139186376086710334e+04,-5.330223930040483538e+02,-3.324001294110580373e-02
1.139231255981761569e+04,-5.330964395470540467e+02,-3.057294617441083107e-01
1.139276135876812805e+04,-5.333026648210997109e+02,-6.162846492937456011e-01
1.139321015771864040e+04,-5.336475822801111235e+02,-9.121779854832975376e-01
1.139365895666915458e+04,-5.341073593452281330e+02,-1.114474312929926825e+00
1.139410775561966693e+04,-5.346243015668105727e+02,-1.161472114026601998e+00
1.139455655457017929e+04,-5.351275231600429834e+02,-1.061115082447964930e+00
1.139500535352069164e+04,-5.355646293935516269e+02,-8.794310258765724031e-01
1.139545415247120582e+04,-5.359144028075915003e+02,-6.796259925264256374e-01
1.139590295142171817e+04,-5.361759213882296535e+02,-4.870944729988940791e-01
1.139635175037223053e+04,-5.363515257525032212e+02,-2.933305099390469128e-01
1.139680054932274288e+04,-5.364349036583636234e+02,-7.045153469727458151e-02
1.139724934827325706e+04,-5.364048274820020197e+02,2.189589898115061883e-01
1.139769814722376941e+04,-5.362223778158343066e+02,6.148855081586823701e-01
1.139814694617428177e+04,-5.358330017494380400e+02,1.141656700299538585e+00
1.139859574512479594e+04,-5.351847013824465193e+02,1.748710511929170597e+00
1.139904454407530829e+04,-5.342827314176205391e+02,2.222784738011341688e+00
1.139949334302582065e+04,-5.332494630783871798e+02,2.310772235302725797e+00
1.139994214197633301e+04,-5.322540707969120604e+02,2.104983672140252615e+00
1.140039094092684718e+04,-5.313500113720265290e+02,1.959876329250556326e+00
1.140083973987735953e+04,-5.304506972079681191e+02,2.102409272619932157e+00
1.140128853882787189e+04,-5.294209912681426431e+02,2.513322337975728793e+00
1.140173733777838424e+04,-5.282059538699913901e+02,2.841110401988250267e+00
1.140218613672889842e+04,-5.269554371777485358e+02,2.630465304256896175e+00
1.140263493567941077e+04,-5.259060852063221319e+02,2.020818102399670746e+00
1.140308373462992313e+04,-5.251335991515312571e+02,1.451507845529159679e+00
1.140353253358043548e+04,-5.245709589020342491e+02,1.092379984780554425e+00
1.140398133253094966e+04,-5.241226073568815309e+02,9.366363004166845529e-01
1.140443013148146201e+04,-5.237047148176291103e+02,9.517302702202867781e-01
1.140487893043197437e+04,-5.232472887139961131e+02,1.106655696036126457e+00
1.140532772938248672e+04,-5.226988357309817275e+02,1.343162170931168742e+00
1.140577652833300090e+04,-5.220469950059909934e+02,1.542777896579558661e+00
1.140622532728351325e+04,-5.213411073714449913e+02,1.565485755475787277e+00
1.140667412623402561e+04,-5.206741134070141470e+02,1.377943431802160168e+00
1.140712292518453796e+04,-5.201195944533881175e+02,1.088219938626073802e+00
1.140757172413505214e+04,-5.196932731378902872e+02,8.229587603968292475e-01
1.140802052308556449e+04,-5.193678766715919437e+02,6.429666080354418112e-01
1.140846932203607685e+04,-5.191023017191383815e+02,5.549279382346925527e-01
1.140891812098659102e+04,-5.188580420500169339e+02,5.453880830257095136e-01
1.140936691993710338e+04,-5.186029661489933460e+02,6.016804927353354149e-01
1.140981571888761573e+04,-5.183086356373823946e+02,7.207925924125542227e-01
1.141026451783812809e+04,-5.179454674307322648e+02,9.103039003702736442e-01
1.141071331678864226e+04,-5.174797153804505569e+02,1.177912283991311426e+00
1.141116211573915461e+04,-5.168800370184094390e+02,1.496638482576987172e+00
1.141161091468966697e+04,-5.161460945951553185e+02,1.746362036050992383e+00
1.141205971364017933e+04,-5.153535381602291636e+02,1.725734358618932429e+00
1.141250851259069350e+04,-5.146525740399666802e+02,1.343215825082577197e+00
1.141295731154120585e+04,-5.141831703922807719e+02,7.256602629350463740e-01
1.141340611049171821e+04,-5.140100209815179824e+02,4.616186528003035638e-02
1.141385490944223056e+04,-5.141354318420667369e+02,-5.917472519768454120e-01
1.141430370839274474e+04,-5.145223790180634751e+02,-1.102252232044177216e+00
1.141475250734325709e+04,-5.150874398275724388e+02,-1.363552150441169175e+00
1.141520130629376945e+04,-5.156942714551884137e+02,-1.282495741951392043e+00
1.141565010524428180e+04,-5.161931306040572736e+02,-9.005975576568597818e-01
1.141609890419479598e+04,-5.164768281796121983e+02,-3.445008229180618886e-01
1.141654770314530833e+04,-5.164911051447604677e+02,2.881257849988667075e-01
1.141699650209582069e+04,-5.162165618079093292e+02,9.300762563345499334e-01
1.141744530104633304e+04,-5.156711498478174462e+02,1.469638616416023114e+00
1.141789409999684722e+04,-5.149388011005252110e+02,1.735866148868096426e+00
1.141834289894735957e+04,-5.141661686475686110e+02,1.655658501410422367e+00
1.141879169789787193e+04,-5.134843898610795350e+02,1.364676929460540089e+00
1.141924049684838428e+04,-5.129449845198514595e+02,1.044548621429842727e+00
1.141968929579889846e+04,-5.125382475016605213e+02,7.789793348466232947e-01
1.142013809474941081e+04,-5.122367259073623700e+02,5.731936625326788937e-01
1.142058689369992317e+04,-5.120178183627314183e+02,4.071687594608036642e-01
1.142103569265043734e+04,-5.118681767081783391e+02,2.619962503664818865e-01
1.142148449160094970e+04,-5.117811884625564858e+02,1.268586281169546415e-01
1.142193329055146205e+04,-5.117533262026741454e+02,-1.560432914300823037e-03
1.142238208950197441e+04,-5.117814130332060927e+02,-1.220873043098994193e-01
1.142283088845248858e+04,-5.118613966860677351e+02,-2.325597414614373748e-01
1.142327968740300093e+04,-5.119886105674137866e+02,-3.328235658815653086e-01
1.142372848635351329e+04,-5.121591538174095604e+02,-4.266651698684513772e-01
1.142417728530402565e+04,-5.123718605669613453e+02,-5.224889628840395650e-01
1.142462608425453982e+04,-5.126302536866359105e+02,-6.324775717496979865e-01
1.142507488320505217e+04,-5.129435796481234320e+02,-7.689966567195573033e-01
1.142552368215556453e+04,-5.133250974616576059e+02,-9.353674521927322072e-01
1.142597248110607688e+04,-5.137844500164527517e+02,-1.108821743992610465e+00
1.142642128005659106e+04,-5.143119835315676482e+02,-1.225174438636491558e+00
1.142687007900710341e+04,-5.148624564495879667e+02,-1.198068225279677490e+00
1.142731887795761577e+04,-5.153594363687851683e+02,-9.877575397526978662e-01
1.142776767690812812e+04,-5.157289886385798354e+02,-6.448319520724042908e-01
1.142821647585864230e+04,-5.159330280089413918e+02,-2.663472405873938409e-01
1.142866527480915465e+04,-5.159752221102621661e+02,6.536770617408885209e-02
1.142911407375966701e+04,-5.158892342246592762e+02,2.983246418850643567e-01
1.142956287271017936e+04,-5.157266899675188370e+02,4.033629361729694773e-01
1.143001167166069354e+04,-5.155474564330291969e+02,3.738492827558305143e-01
1.143046047061120589e+04,-5.154080419020270938e+02,2.322364410019532033e-01
1.143090926956171825e+04,-5.153482943189461594e+02,2.902616408420346378e-02
1.143135806851223060e+04,-5.153813675908008918e+02,-1.701240042268037933e-01
1.143180686746274478e+04,-5.154908357938430754e+02,-3.019935779557687550e-01
1.143225566641325713e+04,-5.156355561796689244e+02,-3.220428897817790848e-01
1.143270446536376949e+04,-5.157607070481712981e+02,-2.148007043818881967e-01
1.143315326431428366e+04,-5.158112861038330266e+02,5.809955300904556807e-03
1.143360206326479602e+04,-5.157440554720069485e+02,3.021784217872177103e-01
1.143405086221530837e+04,-5.155373920824931702e+02,6.156448643682874700e-01
1.143449966116582073e+04,-5.152003230796065054e+02,8.698936045978579168e-01
1.143494846011633490e+04,-5.147762896028972364e+02,9.940363915816659013e-01
