t,x,v
3.965587526731344497e+03,-7.784373850975855191e+01,-1.014364777915361060e+00
3.966036325681857306e+03,-7.821341695408021621e+01,-6.464210094257847317e-01
3.966485124632370116e+03,-7.843369218599337955e+01,-3.431018645984976190e-01
3.966933923582882926e+03,-7.852587964693475442e+01,-7.002667715676649807e-02
3.967382722533395736e+03,-7.849643018813756612e+01,2.037586531372009568e-01
3.967831521483908546e+03,-7.833856557787365205e+01,5.072355984153354980e-01
3.968280320434421355e+03,-7.803192888716101550e+01,8.722011950508564704e-01
3.968729119384934165e+03,-7.754253241589465517e+01,1.323251877561889334e+00
3.969177918335446975e+03,-7.683623806236730047e+01,1.821429753490839243e+00
3.969626717285960240e+03,-7.592993074824985911e+01,2.165692597983508882e+00
3.970075516236473050e+03,-7.495888347517534100e+01,2.077093688318815357e+00
3.970524315186985859e+03,-7.413042028724069610e+01,1.565044370063659374e+00
3.970973114137498669e+03,-7.357717589400084535e+01,8.931597686900247801e-01
3.971421913088011479e+03,-7.332776335266036938e+01,2.223062945337880292e-01
3.971870712038524289e+03,-7.337559501054371935e+01,-4.360086134917208200e-01
3.972319510989037099e+03,-7.372130583808169035e+01,-1.106487937834044644e+00
3.972768309939549908e+03,-7.436392837862186411e+01,-1.738212654435935312e+00
3.973217108890062718e+03,-7.524435459373445667e+01,-2.119890683045995594e+00
3.973665907840575528e+03,-7.619572578685514941e+01,-2.040946568476837530e+00
3.974114706791088338e+03,-7.702340146052952718e+01,-1.614180430174556813e+00
3.974563505741601148e+03,-7.763471553151656224e+01,-1.114621828560006467e+00
3.975012304692113958e+03,-7.803346512274444535e+01,-6.746490913927838395e-01
3.975461103642626767e+03,-7.824943638069437668e+01,-2.948117174113564776e-01
3.975909902593139577e+03,-7.830102987684881555e+01,6.540073844967181360e-02
3.976358701543652387e+03,-7.818689618697091248e+01,4.512597762835854343e-01
3.976807500494165197e+03,-7.788547544510147702e+01,9.069701503933620401e-01
3.977256299444678007e+03,-7.735808688594329396e+01,1.458174432842352042e+00
3.977705098395190817e+03,-7.657183518690344215e+01,2.033428745768449009e+00
3.978153897345703626e+03,-7.556953228219650498e+01,2.361991693481985788e+00
3.978602696296216436e+03,-7.452995418857801724e+01,2.186113783703055091e+00
3.979051495246729246e+03,-7.366003017197738245e+01,1.662647613277695502e+00
3.979500294197242056e+03,-7.304107582098257012e+01,1.107137844393295101e+00
3.979949093147754866e+03,-7.265164918147925732e+01,6.449411989767501741e-01
3.980397892098267675e+03,-7.244977269020029098e+01,2.649621610722152076e-01
3.980846691048780485e+03,-7.240791200375946346e+01,-7.539133375141997273e-02
3.981295489999293750e+03,-7.251776295374686754e+01,-4.178360925273730264e-01
3.981744288949806560e+03,-7.278923882711411864e+01,-8.020866505753674325e-01
3.982193087900319370e+03,-7.324870616402373003e+01,-1.258132809000978902e+00
3.982641886850832179e+03,-7.392567626468515130e+01,-1.756350896060181910e+00
3.983090685801344989e+03,-7.480489505469627431e+01,-2.113714939860366293e+00
3.983539484751857799e+03,-7.575935550724761924e+01,-2.056586127588506674e+00
3.983988283702370609e+03,-7.658473803255080270e+01,-1.568279403095951707e+00
3.984437082652883419e+03,-7.714048717785412634e+01,-8.977802104993325427e-01
3.984885881603396228e+03,-7.738949382683827594e+01,-2.145406663107204681e-01
3.985334680553909038e+03,-7.733456854588841622e+01,4.597397915587951855e-01
3.985783479504421848e+03,-7.697554762836359998e+01,1.139916445369400400e+00
3.986232278454934658e+03,-7.631954150933228220e+01,1.759262283939796445e+00
3.986681077405447468e+03,-7.543838223291778888e+01,2.098371263811124710e+00
3.987129876355960278e+03,-7.450692243582719243e+01,1.977852501117266515e+00
3.987578675306473087e+03,-7.371087035699362389e+01,1.541528681616035179e+00
3.988027474256985897e+03,-7.313037977195996575e+01,1.050912830873210080e+00
3.988476273207498707e+03,-7.275832300121723506e+01,6.181795205714437635e-01
3.988925072158011517e+03,-7.256776813389116398e+01,2.362338675293735590e-01
3.989373871108524327e+03,-7.254505108816097447e+01,-1.375539772121993076e-01
3.989822670059037137e+03,-7.269706193732488941e+01,-5.502624782705765050e-01
3.990271469009549946e+03,-7.305150493047587190e+01,-1.046003308719891223e+00
3.990720267960062756e+03,-7.365057582889373577e+01,-1.635157981337821864e+00
3.991169066910575566e+03,-7.451571381889311851e+01,-2.192225778177402162e+00
3.991617865861088376e+03,-7.556523593836656971e+01,-2.399450542860894764e+00
3.992066664811601186e+03,-7.659073665308628165e+01,-2.099717998183218803e+00
3.992515463762114450e+03,-7.741498176356569161e+01,-1.564478198737675019e+00
3.992964262712627260e+03,-7.800346667977038351e+01,-1.077466446923194709e+00
3.993413061663140070e+03,-7.840109098909407237e+01,-7.145052128451273576e-01
3.993861860613652880e+03,-7.866038463786682655e+01,-4.556886658419467828e-01
3.994310659564165690e+03,-7.882145321296778206e+01,-2.731965908972716628e-01
3.994759458514678499e+03,-7.891491500253005142e+01,-1.533948619609927511e-01
3.995208257465191309e+03,-7.896847225682397209e+01,-9.629868985675403559e-02
3.995657056415704119e+03,-7.901219479267479073e+01,-1.119404323412534208e-01
3.996105855366216929e+03,-7.908250426953009082e+01,-2.184451998785780225e-01
3.996554654316729739e+03,-7.922567115443466434e+01,-4.414422733103022800e-01
3.997003453267242548e+03,-7.950059796092325826e+01,-8.100893917148133117e-01
3.997452252217755358e+03,-7.997641945361851867e+01,-1.333700660635344537e+00
3.997901051168268168e+03,-8.070925987829986070e+01,-1.927405213431655939e+00
3.998349850118780978e+03,-8.167839933361624105e+01,-2.333051315813449378e+00
3.998798649069293788e+03,-8.273980448546338096e+01,-2.331419853746159898e+00
3.999247448019806598e+03,-8.373773285622239371e+01,-2.112850463276105373e+00
3.999696246970319407e+03,-8.466010507831819609e+01,-2.045398726576945769e+00
4.000145045920832217e+03,-8.562411883056162765e+01,-2.305892675637656986e+00
4.000593844871345027e+03,-8.676263393300641269e+01,-2.770301615655863969e+00
4.001042643821857837e+03,-8.806765576120159267e+01,-2.950817910601249761e+00
4.001491442772370647e+03,-8.931867656114762610e+01,-2.545240822996345909e+00
4.001940241722883457e+03,-9.032447084348015665e+01,-1.948713165277992099e+00
4.002389040673396266e+03,-9.109876476304837922e+01,-1.546736516773481007e+00
4.002837839623909076e+03,-9.175280579557961858e+01,-1.408594596476787864e+00
4.003286638574421886e+03,-9.239354535971980908e+01,-1.472132389884968973e+00
4.003735437524934696e+03,-9.308639851034303092e+01,-1.614920977486801634e+00
4.004184236475447960e+03,-9.382819205225422365e+01,-1.659213870882720432e+00
4.004633035425960770e+03,-9.453991991526113736e+01,-1.471135204075881608e+00
4.005081834376473580e+03,-9.511881394123324185e+01,-1.087234602142744366e+00
4.005530633326986390e+03,-9.550795500729604726e+01,-6.487785091446621744e-01
4.005979432277499200e+03,-9.570864234162085893e+01,-2.577489575647615161e-01
4.006428231228012010e+03,-9.575115078884745401e+01,5.529658706389842249e-02
4.006877030178524819e+03,-9.566976934623858142e+01,2.965364897428555135e-01
4.007325829129037629e+03,-9.549386718889354597e+01,4.780399269987977706e-01
4.007774628079550439e+03,-9.524902710189093114e+01,6.033833746381042085e-01
4.008223427030063249e+03,-9.496161547090088106e+01,6.662138382837541339e-01
4.008672225980576059e+03,-9.466154592909427379e+01,6.592196586933887215e-01
4.009121024931088868e+03,-9.437973260288084987e+01,5.871577488765935549e-01
4.009569823881601678e+03,-9.414095478080677992e+01,4.724069860255218911e-01
4.010018622832114488e+03,-9.395720699579142376e+01,3.474553664054352842e-01
4.010467421782627298e+03,-9.382618446870878870e+01,2.413910942995494135e-01
4.010916220733140108e+03,-9.373522541372580008e+01,1.702754199005351021e-01
4.011365019683652918e+03,-9.366799217922284981e+01,1.344927144777661454e-01
4.011813818634165727e+03,-9.361110381345942244e+01,1.211701393240413732e-01
4.012262617584678537e+03,-9.355900374319172386e+01,1.092961059547519487e-01
4.012711416535191347e+03,-9.351624288288084585e+01,7.587905671713389422e-02
4.013160215485704157e+03,-9.349701675323061068e+01,1.836854074408877241e-03
4.013609014436216967e+03,-9.352227243967084291e+01,-1.230951858949625444e-01
4.014057813386729777e+03,-9.361478001900103152e+01,-2.960621049423778350e-01
4.014506612337242586e+03,-9.379228696716140234e+01,-4.969041240613722987e-01
4.014955411287755396e+03,-9.405920847112845706e+01,-6.867042073716564943e-01
4.015404210238268206e+03,-9.439964304810743556e+01,-8.165742453735733708e-01
4.015853009188781471e+03,-9.477758811902596392e+01,-8.502410470087824468e-01
4.016301808139294280e+03,-9.514778996630812458e+01,-7.844868832925769864e-01
4.016750607089807090e+03,-9.547056640737250177e+01,-6.440723877504325179e-01
4.017199406040319900e+03,-9.571890706610683708e+01,-4.562074709897967484e-01
4.017648204990832710e+03,-9.587456681399785907e+01,-2.309516722212375250e-01
4.018097003941345520e+03,-9.591928144072419116e+01,4.093789897091080349e-02
4.018545802891858330e+03,-9.582809696377739783e+01,3.774852872755831701e-01
4.018994601842371139e+03,-9.556968576533296300e+01,7.844355213328989551e-01
4.019443400792883949e+03,-9.511932067622747411e+01,1.219622539917558646e+00
4.019892199743396759e+03,-9.448857249778239975e+01,1.562459078078643593e+00
4.020340998693909569e+03,-9.375241710006145013e+01,1.672940524775802906e+00
4.020789797644422379e+03,-9.302299697326745331e+01,1.548596322551264448e+00
4.021238596594935188e+03,-9.237458599633875167e+01,1.342226028383418868e+00
4.021687395545447998e+03,-9.180700226215496684e+01,1.207923246630222325e+00
4.022136194495960808e+03,-9.126729921433394566e+01,1.226267923909220903e+00
4.022584993446473618e+03,-9.067847671696164014e+01,1.429611496272678250e+00
4.023033792396986428e+03,-8.995744788611938247e+01,1.807011445591221177e+00
4.023482591347499238e+03,-8.904988683770936575e+01,2.220330973148658682e+00
4.023931390298012047e+03,-8.800877530051900521e+01,2.340907495098971669e+00
4.024380189248524857e+03,-8.702600537011751669e+01,1.963333088968333584e+00
4.024828988199037667e+03,-8.628938163185001997e+01,1.299108825842295145e+00
4.025277787149550477e+03,-8.586211500940440544e+01,6.123269185326837283e-01
4.025726586100063287e+03,-8.573203125980184325e+01,-2.600176760797297260e-02
4.026175385050576097e+03,-8.588300742019335132e+01,-6.477807813198626086e-01
4.026624184001088906e+03,-8.631552119371427523e+01,-1.279903598740655735e+00
4.027072982951602171e+03,-8.702314260811569113e+01,-1.847212706284180994e+00
4.027521781902114981e+03,-8.792873445644292474e+01,-2.115878020549322613e+00
4.027970580852627791e+03,-8.884972847768250404e+01,-1.913611719539205724e+00
4.028419379803140600e+03,-8.959911242194304748e+01,-1.397795249348801061e+00
4.028868178753653410e+03,-9.009564910132370130e+01,-8.167979356009388292e-01
4.029316977704166220e+03,-9.033668622621114253e+01,-2.616132093898647648e-01
4.029765776654679030e+03,-9.033101923788390764e+01,2.906888583261275638e-01
4.030214575605191840e+03,-9.006848984728316054e+01,8.905814992547080866e-01
4.030663374555704650e+03,-8.952197258107248956e+01,1.550342261520764486e+00
4.031112173506217459e+03,-8.868631638971785947e+01,2.139268543104187792e+00
4.031560972456730269e+03,-8.765826961652697946e+01,2.357220879738414876e+00
4.032009771407243079e+03,-8.664451708571206723e+01,2.097894632480655996e+00
4.032458570357755889e+03,-8.580254231594129521e+01,1.653008250734719464e+00
4.032907369308268699e+03,-8.514599849298591039e+01,1.299175606943520300e+00
4.033356168258781508e+03,-8.461071233733923691e+01,1.114432149485249601e+00
4.033804967209294318e+03,-8.412235944868405113e+01,1.085153763547359596e+00
4.034253766159807128e+03,-8.361876633696098793e+01,1.174832419711850706e+00
4.034702565110319938e+03,-8.305913159595561979e+01,1.320947027279121944e+00
4.035151364060832748e+03,-8.244059120621696479e+01,1.416174606334772657e+00
4.035600163011345558e+03,-8.181362025254591686e+01,1.343213275242984173e+00
4.036048961961858367e+03,-8.126535509909342636e+01,1.071263845757351563e+00
4.036497760912371177e+03,-8.086958551879634172e+01,6.828086478020032324e-01
4.036946559862883987e+03,-8.065339872501864704e+01,2.864222792216388203e-01
4.037395358813396797e+03,-8.060336538274329143e+01,-5.027595848381122973e-02
4.037844157763909607e+03,-8.068515412584056890e+01,-2.980595324871664897e-01
4.038292956714422417e+03,-8.085564492870696540e+01,-4.440435753711864386e-01
4.038741755664935681e+03,-8.106766392772202323e+01,-4.831060184242191302e-01
4.039190554615448491e+03,-8.127444521578853198e+01,-4.237468470114863495e-01
4.039639353565961301e+03,-8.143756559345277424e+01,-2.951346821213134408e-01
4.040088152516474111e+03,-8.153591648915586632e+01,-1.436604460272309924e-01
4.040536951466986920e+03,-8.157070511460655382e+01,-1.983176773696794862e-02
4.040985750417499730e+03,-8.156396763870809252e+01,3.619111063287604874e-02
4.041434549368012540e+03,-8.155141199481258241e+01,4.894737110271083630e-03
4.041883348318525350e+03,-8.157191527550671140e+01,-1.080831019507790813e-01
4.042332147269038160e+03,-8.165633352324161365e+01,-2.733182945136629627e-01
4.042780946219550970e+03,-8.181812636530433736e+01,-4.442545384516241036e-01
4.043229745170063779e+03,-8.204818064207685779e+01,-5.693672129219580214e-01
4.043678544120576589e+03,-8.231622681212932946e+01,-6.086997889489953462e-01
4.044127343071089399e+03,-8.257919693712034359e+01,-5.461810579009082067e-01
4.044576142021602209e+03,-8.279198531669628380e+01,-3.869998280159038240e-01
4.045024940972115019e+03,-8.291396566285996528e+01,-1.434311658622654528e-01
4.045473739922627828e+03,-8.290957185302438859e+01,1.746343189297646092e-01
4.045922538873140638e+03,-8.274811194840684436e+01,5.526175449607102497e-01
4.046371337823653448e+03,-8.241071363348962109e+01,9.476728004915396797e-01
4.046820136774166258e+03,-8.190849866475296892e+01,1.268185253849966720e+00
4.047268935724679068e+03,-8.130000145058167504e+01,1.407172303340286756e+00
4.047717734675191878e+03,-8.067705205986747785e+01,1.339213264207256726e+00
4.048166533625704687e+03,-8.011581251402652981e+01,1.152307622723847569e+00
4.048615332576217497e+03,-7.964349924124140045e+01,9.583282150491639895e-01
4.049064131526730307e+03,-7.924705635427731920e+01,8.199963157507240696e-01
4.049512930477243117e+03,-7.889652959815815336e+01,7.542761246014474397e-01
4.049961729427755927e+03,-7.855929513058879365e+01,7.602949681126986992e-01
4.050410528378269191e+03,-7.820355009866236173e+01,8.368982828853408495e-01
4.050859327328782001e+03,-7.779736953450074566e+01,9.848796761773247477e-01
4.051308126279294811e+03,-7.731036549776014510e+01,1.192608297711018617e+00
4.051756925229807621e+03,-7.672596092992185390e+01,1.403934004865773577e+00
4.052205724180320431e+03,-7.606790867822367375e+01,1.496297711751389148e+00
4.052654523130833240e+03,-7.542020812221382187e+01,1.344019972636135485e+00
4.053103322081346050e+03,-7.489915023162258478e+01,9.449233688745537485e-01
4.053552121031858860e+03,-7.459083072506382450e+01,4.200562107344961160e-01
4.054000919982371670e+03,-7.452134581405411495e+01,-1.012972739428260743e-01
4.054449718932884480e+03,-7.466757029955940084e+01,-5.282578837752003320e-01
4.054898517883397290e+03,-7.497025972225679880e+01,-7.867299667538814045e-01
4.055347316833910099e+03,-7.533944563620214296e+01,-8.178075100918577034e-01
4.055796115784422909e+03,-7.566883710441986466e+01,-6.141910988311073405e-01
4.056244914734935719e+03,-7.586444341694956961e+01,-2.359584907387773933e-01
4.056693713685448529e+03,-7.586899677537176956e+01,2.198563344566680788e-01
4.057142512635961339e+03,-7.567144230871029720e+01,6.464901274092198502e-01
4.057591311586474148e+03,-7.530934290911226014e+01,9.360228143879033569e-01
4.058040110536986958e+03,-7.486402790202285473e+01,1.009327895607487147e+00
4.058488909487499768e+03,-7.443693107659333918e+01,8.606446555829579959e-01
4.058937708438012578e+03,-7.411627372185481022e+01,5.463179387618334326e-01
4.059386507388525388e+03,-7.396251882192838423e+01,1.241229898614102101e-01
4.059835306339038198e+03,-7.401647125056831555e+01,-3.758073386037236729e-01
4.060284105289551007e+03,-7.430723813188134841e+01,-9.231349557108629034e-01
4.060732904240063817e+03,-7.483937642584832872e+01,-1.429121364582275344e+00
4.061181703190576627e+03,-7.555920596820287471e+01,-1.730951484172496668e+00
4.061630502141089892e+03,-7.634624660906109739e+01,-1.728301291058286004e+00
4.062079301091602701e+03,-7.708049145866746699e+01,-1.527962078164890158e+00
4.062528100042115511e+03,-7.771818876264207177e+01,-1.327304064752298229e+00
4.062976898992628321e+03,-7.829093636454781802e+01,-1.251300489933610649e+00
4.063425697943141131e+03,-7.886690582891149859e+01,-1.344757101307674674e+00
4.063874496893653941e+03,-7.952292838068115088e+01,-1.602335054952830351e+00
4.064323295844166751e+03,-8.031685886041064748e+01,-1.932224500520639765e+00
4.064772094794679560e+03,-8.123217869819676196e+01,-2.092802870180229036e+00
4.065220893745192370e+03,-8.213192708612363901e+01,-1.842235952483543882e+00
4.065669692695705180e+03,-8.283200582172256077e+01,-1.238647655704293804e+00
4.066118491646217990e+03,-8.322647430460023088e+01,-5.145951382881441827e-01
4.066567290596730800e+03,-8.329597971590185068e+01,1.989878679298913988e-01
4.067016089547243610e+03,-8.305484110675051568e+01,8.648393188195302450e-01
4.067464888497756419e+03,-8.253590387711778931e+01,1.418474438504148782e+00
4.067913687448269229e+03,-8.182189414381117842e+01,1.703064394626065736e+00
4.068362486398782039e+03,-8.106857996024972124e+01,1.586209623489156950e+00
4.068811285349294849e+03,-8.044794435079114692e+01,1.140064049960422876e+00
4.069260084299807659e+03,-8.006744560896257212e+01,5.419199822994377191e-01
4.069708883250320469e+03,-7.996909149511847659e+01,-1.096969323207117875e-01
4.070157682200833278e+03,-8.017073365297807186e+01,-7.927610318425033498e-01
4.070606481151346088e+03,-8.067898614169116911e+01,-1.459856381709496276e+00
4.071055280101858898e+03,-8.145382757162944642e+01,-1.941808787586297491e+00
4.071504079052371708e+03,-8.236169643332866031e+01,-2.031391827286016749e+00
4.071952878002884518e+03,-8.322397457762352246e+01,-1.773856963109276652e+00
4.072401676953397327e+03,-8.394178766242508516e+01,-1.430937741930669693e+00
4.072850475903910137e+03,-8.452349646372499592e+01,-1.184187966494853583e+00
4.073299274854423402e+03,-8.502641955127153039e+01,-1.080929905887340281e+00
4.073748073804936212e+03,-8.551387023329303361e+01,-1.111723916109910615e+00
4.074196872755449021e+03,-8.603979163636584815e+01,-1.244830662627490980e+00
4.074645671705961831e+03,-8.663638342236394863e+01,-1.410200680104825244e+00
4.075094470656474641e+03,-8.729165628030756352e+01,-1.482157855526293977e+00
4.075543269606987451e+03,-8.793376885734116399e+01,-1.338115741139522585e+00
4.075992068557500261e+03,-8.845903047639811234e+01,-9.731658073889093430e-01
4.076440867508013071e+03,-8.879095770043525704e+01,-4.989370361228527839e-01
4.076889666458525880e+03,-8.890859852991856371e+01,-3.448099600360013395e-02
4.077338465409038690e+03,-8.883482872833931765e+01,3.444020161542694081e-01
4.077787264359551500e+03,-8.861980576674612564e+01,5.875585325017768090e-01
4.078236063310064310e+03,-8.833357720122556600e+01,6.569072632365575704e-01
4.078684862260577120e+03,-8.805790352939197874e+01,5.425762988390773200e-01
4.079133661211089930e+03,-8.786864455159557963e+01,2.820129912023188190e-01
4.079582460161602739e+03,-8.781523552211088202e+01,-4.806197770273364089e-02
4.080031259112115549e+03,-8.790848385336754234e+01,-3.562889289347495603e-01
4.080480058062628359e+03,-8.811896706795265288e+01,-5.579874565157254551e-01
4.080928857013141169e+03,-8.838459328219816769e+01,-5.959181360567571417e-01
4.081377655963653979e+03,-8.862728200613672414e+01,-4.576107384273700451e-01
4.081826454914166789e+03,-8.877308454287977213e+01,-1.711206704419319380e-01
4.082275253864679598e+03,-8.876592490647294653e+01,2.149643225402382007e-01
4.082724052815192408e+03,-8.857448397717152488e+01,6.378779284016953266e-01
4.083172851765705218e+03,-8.820095861349696520e+01,1.009239883804684546e+00
4.083621650716218028e+03,-8.769204394051017459e+01,1.225501801004449831e+00
4.084070449666730838e+03,-8.713285950543543379e+01,1.232281863732029192e+00
4.084519248617244102e+03,-8.661107883415871811e+01,1.072740764773563837e+00
4.084968047567756912e+03,-8.618120569297167322e+01,8.367415042832760941e-01
4.085416846518269722e+03,-8.586234539957490597e+01,5.833802882208243279e-01
4.085865645468782532e+03,-8.565872586019870027e+01,3.211697400401496427e-01
4.086314444419295342e+03,-8.557902140843332006e+01,2.534110616933149540e-02
4.086763243369808151e+03,-8.564698257780867152e+01,-3.441153096335486938e-01
4.087212042320320961e+03,-8.590511600719260343e+01,-8.278046192236814260e-01
4.087660841270833771e+03,-8.640877353328613708e+01,-1.432960394516295866e+00
4.088109640221346581e+03,-8.719353839520169913e+01,-2.045307851636116059e+00
4.088558439171859391e+03,-8.820259034604063686e+01,-2.380384455971565671e+00
4.089007238122372200e+03,-8.926378567733779335e+01,-2.290461851098842594e+00
4.089456037072885010e+03,-9.023617854597624444e+01,-2.052103178357834512e+00
4.089904836023397820e+03,-9.113615081672526230e+01,-2.008210558700772363e+00
4.090353634973910630e+03,-9.208619192018677779e+01,-2.272456496260032655e+00
4.090802433924423440e+03,-9.319742183299996441e+01,-2.667609690085418261e+00
4.091251232874936250e+03,-9.442888727027367679e+01,-2.725620215306491012e+00
4.091700031825449059e+03,-9.555845957175202443e+01,-2.238250819658710089e+00
4.092148830775961869e+03,-9.641137050062243929e+01,-1.567142801852614564e+00
4.092597629726474679e+03,-9.698468360517512110e+01,-1.017228861958100694e+00
4.093046428676987489e+03,-9.735057175770420201e+01,-6.399492310554022456e-01
4.093495227627500299e+03,-9.758028232556434034e+01,-4.046981150692504081e-01
4.093944026578013109e+03,-9.773120080444644486e+01,-2.862647889142900803e-01
4.094392825528525918e+03,-9.785376099650125070e+01,-2.788538648317193114e-01
4.094841624479038728e+03,-9.799961544503211996e+01,-3.929244968383807102e-01
4.095290423429551538e+03,-9.822780969496547243e+01,-6.497958700999473258e-01
4.095739222380064348e+03,-9.860716768882373628e+01,-1.067694388237069969e+00
4.096188021330577612e+03,-9.920628663648433587e+01,-1.615147378968458725e+00
4.096636820281089967e+03,-1.000515220206636400e+02,-2.120895681215968942e+00
4.097085619231603232e+03,-1.010609980339046530e+02,-2.308747071407986517e+00
4.097534418182115587e+03,-1.020704691205720138e+02,-2.154303809262656078e+00
4.097983217132628852e+03,-1.029918054447853706e+02,-1.977393533349702359e+00
4.098432016083141207e+03,-1.038855730413616385e+02,-2.061607155315198003e+00
4.098880815033654471e+03,-1.048917704480037969e+02,-2.465955713137772509e+00
4.099329613984166826e+03,-1.061087277498466221e+02,-2.921142983804177806e+00
4.099778412934680091e+03,-1.074386915543522889e+02,-2.896311469088868940e+00
4.100227211885192446e+03,-1.086313797308126254e+02,-2.378376116059271350e+00
4.100676010835705711e+03,-1.095777729019729776e+02,-1.874996062911539862e+00
4.101124809786218066e+03,-1.103564211914552544e+02,-1.643683814920425812e+00
4.101573608736731330e+03,-1.110915176778889304e+02,-1.665431116753297580e+00
4.102022407687244595e+03,-1.118681751115817349e+02,-1.796630550890356393e+00
4.102471206637756950e+03,-1.126867758986729626e+02,-1.813176052183812503e+00
4.102920005588270215e+03,-1.134527448685246185e+02,-1.551780761083382698e+00
4.103368804538782570e+03,-1.140461015146120189e+02,-1.070049902653654739e+00
4.103817603489295834e+03,-1.144061883633702053e+02,-5.383352137052911379e-01
4.104266402439808189e+03,-1.145384693051472311e+02,-6.511452676918215443e-02
4.104715201390321454e+03,-1.144783103244685805e+02,3.173612277225849598e-01
4.105164000340833809e+03,-1.142684163485651823e+02,6.003544083789454922e-01
4.105612799291347073e+03,-1.139570933610074519e+02,7.648736127099432514e-01
4.106061598241859429e+03,-1.136038513284357236e+02,7.831475473741627003e-01
4.106510397192372693e+03,-1.132773345846051853e+02,6.480682698255003649e-01
4.106959196142885048e+03,-1.130395963751970498e+02,3.976070327362195012e-01
4.107407995093398313e+03,-1.129267524013218775e+02,1.051454734520217982e-01
4.107856794043910668e+03,-1.129394329358348443e+02,-1.491726472846815477e-01
4.108305592994423932e+03,-1.130450251510224291e+02,-2.999865114510993913e-01
4.108754391944936287e+03,-1.131874185396354449e+02,-3.098006831189384358e-01
4.109203190895449552e+03,-1.133016696362103204e+02,-1.775924098491000747e-01
4.109651989845961907e+03,-1.133306685892804779e+02,6.172889933835622872e-02
4.110100788796475172e+03,-1.132393521484465850e+02,3.467427082977300179e-01
4.110549587746987527e+03,-1.130239329002839099e+02,6.017455148234239770e-01
4.110998386697500791e+03,-1.127146464011856608e+02,7.547177411184277096e-01
4.111447185648013146e+03,-1.123682986050515638e+02,7.636098005762556040e-01
4.111895984598526411e+03,-1.120506191751495919e+02,6.304699593488977127e-01
4.112344783549038766e+03,-1.118193615366798355e+02,3.836721593222359727e-01
4.112793582499552031e+03,-1.117193922312620487e+02,4.841814955910159202e-02
4.113242381450065295e+03,-1.117871328374605184e+02,-3.616754724760028461e-01
4.113691180400577650e+03,-1.120519822332462354e+02,-8.232007570751092018e-01
4.114139979351090915e+03,-1.125231909746624126e+02,-1.263165212613299948e+00
4.114588778301603270e+03,-1.131624638992725380e+02,-1.548031844268694446e+00
4.115037577252116535e+03,-1.138738598521265857e+02,-1.579561657153614629e+00
4.115486376202628890e+03,-1.145505861495945652e+02,-1.416211947449596886e+00
4.115935175153142154e+03,-1.151394753695444138e+02,-1.213652542211248520e+00
4.116383974103654509e+03,-1.156519403757146875e+02,-1.088740325955777521e+00
4.116832773054167774e+03,-1.161359802919425448e+02,-1.091546425464549941e+00
4.117281572004680129e+03,-1.166533764862972475e+02,-1.238604962589021197e+00
4.117730370955193393e+03,-1.172684120362250297e+02,-1.521481371958518292e+00
4.118179169905705749e+03,-1.180276653589582310e+02,-1.856448485813174676e+00
4.118627968856219013e+03,-1.189094769798314815e+02,-2.020953575030850935e+00
4.119076767806731368e+03,-1.197804492961503087e+02,-1.787843979175297360e+00
4.119525566757244633e+03,-1.204607822644079960e+02,-1.203778510864761842e+00
4.119974365707756988e+03,-1.208419448543355088e+02,-4.882101191435139209e-01
4.120423164658270252e+03,-1.208999050808932623e+02,2.244621397593607459e-01
4.120871963608782607e+03,-1.206480775007146491e+02,8.850835064514676054e-01
4.121320762559295872e+03,-1.201243903422609947e+02,1.415604116094986376e+00
4.121769561509808227e+03,-1.194206442344271295e+02,1.658577463831535592e+00
4.122218360460321492e+03,-1.186960454009255699e+02,1.506176040455031284e+00
4.122667159410833847e+03,-1.181148109510915702e+02,1.048117754814904545e+00
4.123115958361347111e+03,-1.177755320616948751e+02,4.508713243786625080e-01
4.123564757311859466e+03,-1.177178102323302937e+02,-2.001723146444504831e-01
4.124013556262372731e+03,-1.179599920043857679e+02,-8.818542081022758827e-01
4.124462355212885086e+03,-1.185050937232090007e+02,-1.530103134057228864e+00
4.124911154163398351e+03,-1.193007933896329149e+02,-1.959192268975999518e+00
4.125359953113911615e+03,-1.202020770752319123e+02,-1.988186431258196274e+00
4.125808752064423970e+03,-1.210385071800066186e+02,-1.710096789685137564e+00
4.126257551014937235e+03,-1.217307865574933459e+02,-1.385061178884148037e+00
4.126706349965449590e+03,-1.222988086546552466e+02,-1.169909295310024744e+00
4.127155148915962855e+03,-1.228028376087624025e+02,-1.100114560141436382e+00
4.127603947866475210e+03,-1.233062107888744237e+02,-1.162949244631549695e+00
4.128052746816988474e+03,-1.238609830265318692e+02,-1.319599319332037002e+00
4.128501545767500829e+03,-1.244918885492181602e+02,-1.481997427021116698e+00
4.128950344718014094e+03,-1.251705195364861680e+02,-1.506959112660418265e+00
4.129399143668526449e+03,-1.258069732174739102e+02,-1.286603916974237372e+00
4.129847942619039713e+03,-1.262935948691139316e+02,-8.572663451579523031e-01
4.130296741569552069e+03,-1.265650034860425990e+02,-3.502228747462123315e-01
4.130745540520065333e+03,-1.266134138979709576e+02,1.219338068978073897e-01
4.131194339470577688e+03,-1.264713090393886858e+02,4.891953273978002503e-01
4.131643138421090953e+03,-1.261980710503549830e+02,6.979389085686302785e-01
4.132091937371603308e+03,-1.258747602276629607e+02,7.081288083900456609e-01
